Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,197.399994,197.399994,194.699997,196.240005,196.240005,4189600
2018-05-09,197.000000,200.050003,196.279999,199.869995,199.869995,3290600
2018-05-10,200.429993,201.289993,198.919998,201.199997,201.199997,2957300
2018-05-11,200.619995,202.410004,198.899994,199.300003,199.300003,3917700
2018-05-14,200.000000,200.649994,198.660004,199.179993,199.179993,3264600
2018-05-15,198.789993,198.929993,196.179993,197.360001,197.360001,3380000
2018-05-16,196.860001,198.380005,196.399994,197.830002,197.830002,2927400
2018-05-17,197.740005,197.850006,196.619995,197.490005,197.490005,2604200
2018-05-18,197.520004,197.639999,195.770004,196.059998,196.059998,3137100
2018-05-21,197.770004,198.630005,197.009995,197.910004,197.910004,3005500
2018-05-22,198.020004,198.889999,197.179993,198.130005,198.130005,3162000
2018-05-23,197.399994,197.710007,194.949997,195.949997,195.949997,4036300
2018-05-24,196.059998,196.259995,193.919998,194.830002,194.830002,3206200
2018-05-25,193.889999,194.750000,193.210007,194.149994,194.149994,3031000
2018-05-29,192.899994,193.110001,188.619995,189.869995,189.869995,8912100
2018-05-30,191.899994,194.899994,191.330002,194.100006,194.100006,4307600
2018-05-31,194.289993,194.289993,191.419998,191.529999,191.529999,5787500
2018-06-01,192.899994,193.380005,191.589996,192.229996,192.229996,3817800
2018-06-04,193.000000,193.410004,191.250000,191.300003,191.300003,4444500
2018-06-05,191.369995,191.399994,190.139999,190.770004,190.770004,4325000
2018-06-06,191.690002,194.000000,191.570007,193.990005,193.990005,4017500
2018-06-07,194.660004,195.679993,193.750000,195.570007,195.570007,4340300
2018-06-08,195.339996,196.399994,194.270004,196.009995,196.009995,3757800
2018-06-11,196.300003,196.740005,195.190002,195.330002,195.330002,3465600
2018-06-12,195.970001,195.990005,194.710007,195.270004,195.270004,3047000
2018-06-13,195.130005,196.000000,194.259995,194.550003,194.550003,3704900
2018-06-14,194.919998,195.000000,192.039993,192.500000,192.500000,4947200
2018-06-15,192.279999,192.500000,190.520004,191.759995,191.759995,7341000
2018-06-18,190.639999,191.360001,189.910004,191.110001,191.110001,3773800
2018-06-19,190.050003,191.179993,189.350006,190.350006,190.350006,4035300
2018-06-20,190.470001,190.889999,189.199997,189.500000,189.500000,5234200
2018-06-21,189.050003,189.839996,187.970001,188.860001,188.860001,4977900
2018-06-22,190.000000,190.479996,188.660004,188.910004,188.910004,5268000
2018-06-25,188.630005,188.830002,185.179993,186.729996,186.729996,6062400
2018-06-26,186.520004,187.619995,185.779999,186.440002,186.440002,4324600
2018-06-27,186.500000,187.889999,184.750000,184.910004,184.910004,4451600
2018-06-28,185.429993,187.940002,185.160004,187.089996,187.089996,4218500
2018-06-29,188.460007,189.279999,186.289993,186.649994,186.649994,5185700
2018-07-02,186.089996,188.100006,185.970001,187.830002,187.830002,3521000
2018-07-03,188.460007,188.729996,185.720001,186.020004,186.020004,2031200
2018-07-05,187.070007,187.630005,186.229996,187.500000,187.500000,3310200
2018-07-06,187.500000,188.690002,186.520004,187.559998,187.559998,2818800
2018-07-09,188.110001,189.820007,187.820007,189.639999,189.639999,3504700
2018-07-10,189.750000,190.619995,189.149994,189.899994,189.899994,2685500
2018-07-11,188.729996,190.639999,188.559998,189.910004,189.910004,3343100
2018-07-12,190.899994,190.990005,188.910004,189.960007,189.960007,3040600
2018-07-13,189.770004,191.289993,189.130005,190.960007,190.960007,2693700
2018-07-16,190.699997,192.229996,190.699997,192.000000,192.000000,2626700
2018-07-17,192.000000,192.190002,190.270004,190.410004,190.410004,3725000
2018-07-18,195.500000,201.399994,195.350006,200.440002,200.440002,10469600
2018-07-19,200.350006,200.960007,197.300003,197.490005,197.490005,4670800
2018-07-20,197.000000,197.660004,196.460007,196.779999,196.779999,4073900
2018-07-23,196.250000,198.869995,196.199997,197.850006,197.850006,3587600
2018-07-24,198.449997,199.960007,198.220001,198.460007,198.460007,3346600
2018-07-25,198.210007,198.210007,196.809998,197.610001,197.610001,3743100
2018-07-26,198.270004,198.990005,197.279999,197.460007,197.460007,3766100
2018-07-27,198.000000,198.899994,197.179993,197.949997,197.949997,3939400
2018-07-30,197.800003,199.910004,197.800003,199.089996,199.089996,3988300
2018-07-31,199.000000,199.539993,197.059998,197.869995,197.869995,4911700
2018-08-01,198.800003,199.699997,197.320007,197.850006,197.850006,4004600
2018-08-02,197.199997,198.759995,196.770004,198.059998,198.059998,3269900
2018-08-03,198.500000,200.419998,198.119995,200.240005,200.240005,5028000
2018-08-06,204.889999,208.110001,204.619995,206.059998,206.059998,6673100
2018-08-07,207.500000,209.940002,207.149994,208.720001,208.720001,6160100
2018-08-08,208.809998,209.710007,208.429993,208.940002,208.940002,3869000
2018-08-09,209.000000,209.649994,208.720001,209.100006,209.100006,4685700
2018-08-10,207.300003,207.770004,205.589996,206.630005,206.630005,4383100
2018-08-13,206.630005,207.009995,205.039993,205.169998,205.169998,3837900
2018-08-14,205.300003,206.479996,204.899994,205.830002,205.830002,2774500
2018-08-15,205.009995,205.490005,203.570007,204.500000,204.500000,3547200
2018-08-16,205.389999,207.619995,204.600006,207.559998,207.559998,3576500
2018-08-17,207.570007,208.470001,206.919998,208.139999,208.139999,2749900
2018-08-20,208.429993,209.539993,207.830002,208.460007,208.460007,2527300
2018-08-21,208.809998,209.350006,208.100006,208.490005,208.490005,2665300
2018-08-22,207.630005,207.970001,206.960007,207.330002,207.330002,2454600
2018-08-23,207.580002,207.789993,206.660004,207.240005,207.240005,2363000
2018-08-24,207.750000,208.160004,207.330002,207.979996,207.979996,2415700
2018-08-27,208.559998,210.750000,208.520004,210.509995,210.509995,3166700
2018-08-28,210.880005,211.199997,210.009995,210.770004,210.770004,2885200
2018-08-29,211.000000,211.320007,210.179993,211.270004,211.270004,3176900
2018-08-30,211.080002,211.300003,209.669998,209.750000,209.750000,4737900
2018-08-31,210.000000,210.300003,208.100006,208.720001,208.720001,4526200
2018-09-04,209.210007,210.100006,208.039993,210.050003,210.050003,2775800
2018-09-05,209.809998,212.460007,209.490005,212.259995,212.259995,3708900
2018-09-06,211.600006,213.399994,211.570007,212.880005,212.880005,3601800
2018-09-07,212.500000,214.470001,212.500000,214.039993,214.039993,4050100
2018-09-10,215.000000,216.270004,214.419998,215.110001,215.110001,4137200
2018-09-11,214.039993,215.869995,212.759995,215.100006,215.100006,3601500
2018-09-12,214.539993,215.429993,214.149994,214.589996,214.589996,3463200
2018-09-13,215.020004,215.419998,214.169998,214.889999,214.889999,4071600
2018-09-14,215.500000,216.509995,215.300003,216.369995,216.369995,3279000
2018-09-17,216.990005,217.130005,215.729996,216.289993,216.289993,3076900
2018-09-18,216.300003,218.500000,216.300003,218.300003,218.300003,3576600
2018-09-19,218.220001,221.320007,217.800003,220.949997,220.949997,4288000
2018-09-20,221.779999,223.000000,221.300003,221.679993,221.679993,5340200
2018-09-21,222.130005,222.690002,220.130005,220.520004,220.520004,13363200
2018-09-24,220.479996,220.679993,217.910004,218.130005,218.130005,4539500
2018-09-25,218.429993,218.979996,217.410004,218.050003,218.050003,3280300
2018-09-26,218.050003,218.419998,215.770004,216.110001,216.110001,4122100
2018-09-27,216.740005,217.679993,215.229996,216.699997,216.699997,3053500
2018-09-28,216.380005,216.380005,213.860001,214.110001,214.110001,4482500
2018-10-01,215.919998,216.139999,213.940002,214.779999,214.779999,2993000
2018-10-02,214.429993,215.539993,214.039993,215.289993,215.289993,2934800
2018-10-03,215.750000,217.779999,215.500000,216.399994,216.399994,3275100
2018-10-04,216.429993,219.000000,216.360001,218.970001,218.970001,4428500
2018-10-05,219.699997,220.399994,218.690002,219.460007,219.460007,4075700
2018-10-08,219.160004,222.759995,219.020004,222.059998,222.059998,5641200
2018-10-09,221.850006,223.940002,221.009995,223.759995,223.759995,4516500
2018-10-10,224.000000,224.070007,212.539993,213.100006,213.100006,7922100
2018-10-11,209.899994,211.089996,203.279999,205.190002,205.190002,8322700
2018-10-12,210.039993,210.600006,204.000000,206.800003,206.800003,5734700
2018-10-15,207.460007,207.460007,204.669998,205.029999,205.029999,4541100
2018-10-16,206.660004,210.779999,205.919998,209.830002,209.830002,4776200
2018-10-17,209.830002,211.669998,207.309998,210.520004,210.520004,3807800
2018-10-18,210.000000,211.270004,207.320007,208.699997,208.699997,3144900
2018-10-19,208.490005,210.750000,207.800003,209.830002,209.830002,4814500
2018-10-22,210.770004,210.770004,206.029999,206.190002,206.190002,3252400
2018-10-23,203.100006,205.250000,201.880005,204.000000,204.000000,4705700
2018-10-24,202.770004,203.690002,199.570007,199.809998,199.809998,4705900
2018-10-25,200.729996,203.429993,200.139999,201.979996,201.979996,4571900
2018-10-26,199.009995,200.690002,197.289993,198.490005,198.490005,6734600
2018-10-29,201.229996,203.610001,197.929993,200.039993,200.039993,4936400
2018-10-30,199.649994,203.759995,198.699997,203.350006,203.350006,6054300
2018-10-31,205.210007,208.070007,204.500000,205.279999,205.279999,5663000
2018-11-01,205.600006,206.279999,204.320007,205.860001,205.860001,3895100
2018-11-02,207.500000,208.710007,203.389999,206.570007,206.570007,5060000
2018-11-05,213.509995,217.509995,212.960007,216.240005,216.240005,7667600
2018-11-06,216.750000,218.740005,216.460007,218.509995,218.509995,3879800
2018-11-07,219.990005,221.550003,217.559998,221.240005,221.240005,4741900
2018-11-08,221.240005,223.520004,220.550003,222.419998,222.419998,4166000
2018-11-09,221.669998,221.990005,218.300003,219.630005,219.630005,3971700
2018-11-12,219.960007,220.190002,215.000000,215.419998,215.419998,3355200
2018-11-13,215.610001,219.149994,215.179993,217.919998,217.919998,4089600
2018-11-14,219.500000,220.720001,213.800003,216.029999,216.029999,4409100
2018-11-15,214.830002,217.570007,212.139999,217.380005,217.380005,4258800
2018-11-16,217.000000,220.500000,215.460007,218.410004,218.410004,4347900
2018-11-19,218.279999,218.729996,215.259995,217.940002,217.940002,4321000
2018-11-20,215.309998,215.990005,210.419998,210.710007,210.710007,7680900
2018-11-21,211.300003,213.740005,210.529999,210.860001,210.860001,2840700
2018-11-23,209.250000,209.990005,207.029999,207.070007,207.070007,2274000
2018-11-26,209.300003,211.000000,208.639999,210.630005,210.630005,3973900
2018-11-27,209.820007,212.839996,209.509995,212.529999,212.529999,4050600
2018-11-28,213.000000,217.639999,212.440002,217.500000,217.500000,4013400
2018-11-29,215.850006,219.380005,215.800003,217.699997,217.699997,3960900
2018-11-30,217.229996,219.080002,216.929993,218.240005,218.240005,5153200
2018-12-03,221.979996,223.589996,218.949997,220.809998,220.809998,5153200
2018-12-04,220.130005,220.279999,209.710007,210.119995,210.119995,7689800
2018-12-06,207.050003,208.119995,202.919998,207.960007,207.960007,8386700
2018-12-07,208.139999,210.850006,203.570007,204.880005,204.880005,5483500
2018-12-10,204.100006,204.740005,198.490005,203.259995,203.259995,5593700
2018-12-11,206.119995,206.889999,200.509995,202.279999,202.279999,4483700
2018-12-12,205.000000,205.589996,202.279999,202.479996,202.479996,4164200
2018-12-13,202.000000,203.559998,201.509995,202.419998,202.419998,4508000
2018-12-14,200.960007,201.750000,199.580002,200.000000,200.000000,4995200
2018-12-17,199.770004,202.199997,197.100006,197.919998,197.919998,5991600
2018-12-18,199.649994,200.339996,194.440002,196.520004,196.520004,6593100
2018-12-19,196.509995,201.309998,193.330002,195.169998,195.169998,6278800
2018-12-20,194.009995,195.369995,191.110001,193.580002,193.580002,8976100
2018-12-21,192.220001,197.800003,191.570007,192.100006,192.100006,14907700
2018-12-24,190.699997,191.639999,187.110001,187.759995,187.759995,5020600
2018-12-26,188.649994,197.929993,186.100006,197.570007,197.570007,7158200
2018-12-27,195.600006,200.119995,191.899994,200.119995,200.119995,7386800
2018-12-28,200.720001,204.740005,200.199997,202.080002,202.080002,5420600
2018-12-31,204.229996,205.009995,201.000000,204.179993,204.179993,5451900
2019-01-02,201.729996,204.399994,201.149994,202.800003,202.800003,4802100
2019-01-03,199.970001,200.220001,191.039993,191.660004,191.660004,8540600
2019-01-04,194.850006,196.690002,193.880005,195.199997,195.199997,6611200
2019-01-07,196.389999,198.279999,195.369995,196.910004,196.910004,5423000
2019-01-08,198.990005,199.080002,194.660004,196.309998,196.309998,4476800
2019-01-09,197.300003,197.679993,194.949997,196.369995,196.369995,3607500
2019-01-10,195.509995,197.899994,194.960007,196.580002,196.580002,3627700
2019-01-11,195.660004,196.649994,194.500000,196.289993,196.289993,3535200
2019-01-14,194.779999,196.440002,194.460007,195.779999,195.779999,3954300
2019-01-15,195.789993,197.250000,195.199997,196.940002,196.940002,3206700
2019-01-16,197.639999,199.570007,197.240005,198.410004,198.410004,5069600
2019-01-17,197.699997,199.410004,196.460007,198.779999,198.779999,4161000
2019-01-18,200.699997,204.729996,200.240005,204.479996,204.479996,5941200
2019-01-22,203.520004,204.960007,199.139999,200.720001,200.720001,5397700
2019-01-23,200.720001,201.309998,198.500000,201.149994,201.149994,3705400
2019-01-24,199.750000,201.600006,199.750000,201.020004,201.020004,4074800
2019-01-25,203.050003,204.740005,201.020004,202.750000,202.750000,3823300
2019-01-28,201.490005,201.750000,199.809998,200.949997,200.949997,3718000
2019-01-29,200.919998,202.149994,200.500000,202.050003,202.050003,2815400
2019-01-30,203.309998,207.589996,203.050003,205.960007,205.960007,4519900
2019-01-31,204.679993,208.009995,203.639999,205.539993,205.539993,8676200
2019-02-01,206.520004,209.300003,206.199997,209.190002,209.190002,5992600
2019-02-04,209.160004,209.399994,207.050003,208.520004,208.520004,3730900
2019-02-05,209.100006,209.160004,206.529999,207.820007,207.820007,4243700
2019-02-06,207.240005,207.240005,205.100006,206.009995,206.009995,3708800
2019-02-07,204.529999,204.990005,200.570007,201.729996,201.729996,4908700
2019-02-08,200.820007,201.199997,198.210007,200.919998,200.919998,4666700
2019-02-11,201.690002,203.330002,201.320007,203.050003,203.050003,3600100
2019-02-12,204.940002,206.669998,204.869995,206.149994,206.149994,3517900
2019-02-13,206.960007,208.080002,205.410004,205.800003,205.800003,3326900
2019-02-14,204.639999,204.639999,201.600006,202.779999,202.779999,3627300
2019-02-15,204.860001,205.789993,204.070007,205.289993,205.289993,5044700
2019-02-19,205.100006,206.320007,204.679993,205.690002,205.690002,3204000
2019-02-20,205.779999,206.919998,204.940002,206.160004,206.160004,3309300
2019-02-21,206.270004,206.860001,204.350006,205.330002,205.330002,3661400
2019-02-22,204.250000,204.589996,199.919998,201.910004,201.910004,5575000
2019-02-25,201.699997,205.000000,201.220001,202.309998,202.309998,5146500
2019-02-26,202.399994,202.649994,201.300003,201.899994,201.899994,4892500
2019-02-27,201.720001,202.300003,201.250000,202.289993,202.289993,4247200
2019-02-28,202.679993,202.940002,201.110001,201.300003,201.300003,3619000
2019-03-01,203.149994,203.839996,201.839996,203.130005,203.130005,3529400
2019-03-04,203.089996,204.869995,200.580002,201.809998,201.809998,4640300
2019-03-05,201.759995,202.000000,200.580002,201.470001,201.470001,5268400
2019-03-06,201.610001,202.300003,200.570007,200.669998,200.669998,3216600
2019-03-07,200.580002,200.580002,197.990005,199.300003,199.300003,5105700
2019-03-08,197.910004,198.940002,197.029999,198.699997,198.699997,3755200
2019-03-11,199.619995,202.300003,199.470001,202.089996,202.089996,3999300
2019-03-12,202.660004,203.729996,202.229996,202.500000,202.500000,3756100
2019-03-13,203.000000,205.360001,202.660004,204.059998,204.059998,3693600
2019-03-14,203.259995,204.360001,202.679993,203.380005,203.380005,3084200
2019-03-15,204.080002,206.160004,203.860001,204.309998,204.309998,7738700
2019-03-18,204.669998,206.949997,204.669998,206.679993,206.679993,3964600
2019-03-19,207.750000,207.750000,204.559998,205.149994,205.149994,3881500
2019-03-20,205.429993,205.449997,202.979996,203.270004,203.270004,4053100
2019-03-21,202.919998,204.699997,201.910004,204.429993,204.429993,4182300
2019-03-22,203.279999,204.009995,200.059998,200.550003,200.550003,5872400
2019-03-25,200.830002,201.979996,198.199997,199.440002,199.440002,4113100
